	PID	AGE	Y	CENSORED	SAT	MATH	LANG	VILLAGE_PAIR
848	1335	17	0	0	1	-0.3858802020549774	0.5017455220222473	6
849	1335	18	1	0	1	-0.3858802020549774	0.5017455220222473	6
850	1336	21	0	1	1	-1.7432637214660645	-0.5706073045730591	6
851	1336	22	0	1	1	-1.7432637214660645	-0.5706073045730591	6
852	1336	23	0	1	1	-1.7432637214660645	-0.5706073045730591	6
853	1336	24	0	1	1	-1.7432637214660645	-0.5706073045730591	6
854	1336	25	0	1	1	-1.7432637214660645	-0.5706073045730591	6
855	1336	26	0	1	1	-1.7432637214660645	-0.5706073045730591	6
856	1336	27	0	1	1	-1.7432637214660645	-0.5706073045730591	6
857	1336	28	0	1	1	-1.7432637214660645	-0.5706073045730591	6
858	1338	14	0	0	1	-0.6844003796577454	-0.5706073045730591	6
859	1338	15	0	0	1	-0.6844003796577454	-0.5706073045730591	6
860	1338	16	0	0	1	-0.6844003796577454	-0.5706073045730591	6
861	1338	17	0	0	1	-0.6844003796577454	-0.5706073045730591	6
862	1338	18	0	0	1	-0.6844003796577454	-0.5706073045730591	6
863	1338	19	0	0	1	-0.6844003796577454	-0.5706073045730591	6
864	1338	20	1	0	1	-0.6844003796577454	-0.5706073045730591	6
865	1341	12	0	1	1	0.4178765118122101	0.22710321843624115	6
866	1341	13	0	1	1	0.4178765118122101	0.22710321843624115	6
867	1341	14	0	1	1	0.4178765118122101	0.22710321843624115	6
868	1341	15	0	1	1	0.4178765118122101	0.22710321843624115	6
869	1341	16	0	1	1	0.4178765118122101	0.22710321843624115	6
870	1341	17	0	1	1	0.4178765118122101	0.22710321843624115	6
871	1341	18	0	1	1	0.4178765118122101	0.22710321843624115	6
872	1341	19	0	1	1	0.4178765118122101	0.22710321843624115	6
873	1342	12	0	1	1	1.0548301935195923	1.877136468887329	6
874	1342	13	0	1	1	1.0548301935195923	1.877136468887329	6
875	1342	14	0	1	1	1.0548301935195923	1.877136468887329	6
876	1342	15	0	1	1	1.0548301935195923	1.877136468887329	6
877	1342	16	0	1	1	1.0548301935195923	1.877136468887329	6
878	1342	17	0	1	1	1.0548301935195923	1.877136468887329	6
879	1342	18	0	1	1	1.0548301935195923	1.877136468887329	6
880	1342	19	0	1	1	1.0548301935195923	1.877136468887329	6
881	1344	14	0	0	1	-1.3169745206832886	-0.22818319499492645	21
882	1344	15	0	0	1	-1.3169745206832886	-0.22818319499492645	21
883	1344	16	0	0	1	-1.3169745206832886	-0.22818319499492645	21
884	1344	17	1	0	1	-1.3169745206832886	-0.22818319499492645	21
885	1348	13	0	0	1	-0.031106479465961456	0.15000446140766144	35
886	1348	14	1	0	1	-0.031106479465961456	0.15000446140766144	35
887	1351	12	0	1	1	-0.16600877046585083	-1.4197680950164795	35
888	1351	13	0	1	1	-0.16600877046585083	-1.4197680950164795	35
889	1351	14	0	1	1	-0.16600877046585083	-1.4197680950164795	35
890	1351	15	0	1	1	-0.16600877046585083	-1.4197680950164795	35
891	1351	16	0	1	1	-0.16600877046585083	-1.4197680950164795	35
892	1351	17	0	1	1	-0.16600877046585083	-1.4197680950164795	35
893	1351	18	0	1	1	-0.16600877046585083	-1.4197680950164795	35
894	1351	19	0	1	1	-0.16600877046585083	-1.4197680950164795	35
895	1351	20	0	1	1	-0.16600877046585083	-1.4197680950164795	35
896	1354	14	0	0	1	-0.7555010318756104	-0.4054504334926605	31
897	1354	15	0	0	1	-0.7555010318756104	-0.4054504334926605	31
898	1354	16	0	0	1	-0.7555010318756104	-0.4054504334926605	31
899	1354	17	0	0	1	-0.7555010318756104	-0.4054504334926605	31
900	1354	18	0	0	1	-0.7555010318756104	-0.4054504334926605	31
901	1354	19	1	0	1	-0.7555010318756104	-0.4054504334926605	31
902	1355	12	0	0	1	0.10452568531036377	0.545198917388916	31
903	1355	13	0	0	1	0.10452568531036377	0.545198917388916	31
904	1355	14	0	0	1	0.10452568531036377	0.545198917388916	31
905	1355	15	0	0	1	0.10452568531036377	0.545198917388916	31
906	1355	16	0	0	1	0.10452568531036377	0.545198917388916	31
907	1355	17	1	0	1	0.10452568531036377	0.545198917388916	31
908	1356	13	0	0	1	-0.26101431250572205	1.1917511224746704	31
909	1356	14	0	0	1	-0.26101431250572205	1.1917511224746704	31
910	1356	15	0	0	1	-0.26101431250572205	1.1917511224746704	31
911	1356	16	0	0	1	-0.26101431250572205	1.1917511224746704	31
912	1356	17	0	0	1	-0.26101431250572205	1.1917511224746704	31
913	1356	18	1	0	1	-0.26101431250572205	1.1917511224746704	31
914	1357	13	0	0	1	-1.1607719659805298	-1.1055865287780762	31
915	1357	14	0	0	1	-1.1607719659805298	-1.1055865287780762	31
916	1357	15	0	0	1	-1.1607719659805298	-1.1055865287780762	31
917	1357	16	0	0	1	-1.1607719659805298	-1.1055865287780762	31
918	1357	17	1	0	1	-1.1607719659805298	-1.1055865287780762	31
919	1368	12	0	1	1	0.6661649942398071	1.1917511224746704	7
920	1368	13	0	1	1	0.6661649942398071	1.1917511224746704	7
921	1368	14	0	1	1	0.6661649942398071	1.1917511224746704	7
922	1368	15	0	1	1	0.6661649942398071	1.1917511224746704	7
923	1368	16	0	1	1	0.6661649942398071	1.1917511224746704	7
924	1368	17	0	1	1	0.6661649942398071	1.1917511224746704	7
925	1368	18	0	1	1	0.6661649942398071	1.1917511224746704	7
926	1368	19	0	1	1	0.6661649942398071	1.1917511224746704	7
927	1371	13	0	0	1	-0.11635766178369522	0.06896096467971802	7
928	1371	14	0	0	1	-0.11635766178369522	0.06896096467971802	7
929	1371	15	0	0	1	-0.11635766178369522	0.06896096467971802	7
930	1371	16	0	0	1	-0.11635766178369522	0.06896096467971802	7
931	1371	17	0	0	1	-0.11635766178369522	0.06896096467971802	7
932	1371	18	1	0	1	-0.11635766178369522	0.06896096467971802	7
933	1372	12	0	1	1	-0.033594854176044464	0.22710321843624115	7
934	1372	13	0	1	1	-0.033594854176044464	0.22710321843624115	7
935	1372	14	0	1	1	-0.033594854176044464	0.22710321843624115	7
936	1372	15	0	1	1	-0.033594854176044464	0.22710321843624115	7
937	1372	16	0	1	1	-0.033594854176044464	0.22710321843624115	7
938	1372	17	0	1	1	-0.033594854176044464	0.22710321843624115	7
939	1372	18	0	1	1	-0.033594854176044464	0.22710321843624115	7
940	1372	19	0	1	1	-0.033594854176044464	0.22710321843624115	7
941	1374	15	0	1	1	-2.1734015941619873	-2.207179307937622	7
942	1374	16	0	1	1	-2.1734015941619873	-2.207179307937622	7
943	1374	17	0	1	1	-2.1734015941619873	-2.207179307937622	7
944	1374	18	0	1	1	-2.1734015941619873	-2.207179307937622	7
945	1374	19	0	1	1	-2.1734015941619873	-2.207179307937622	7
946	1374	20	0	1	1	-2.1734015941619873	-2.207179307937622	7
947	1374	21	0	1	1	-2.1734015941619873	-2.207179307937622	7
948	1374	22	0	1	1	-2.1734015941619873	-2.207179307937622	7
949	1376	12	0	1	1	1.1954058408737183	0.7044156193733215	3
950	1376	13	0	1	1	1.1954058408737183	0.7044156193733215	3
951	1376	14	0	1	1	1.1954058408737183	0.7044156193733215	3
952	1376	15	0	1	1	1.1954058408737183	0.7044156193733215	3
953	1376	16	0	1	1	1.1954058408737183	0.7044156193733215	3
954	1376	17	0	1	1	1.1954058408737183	0.7044156193733215	3
955	1376	18	0	1	1	1.1954058408737183	0.7044156193733215	3
956	1376	19	0	1	1	1.1954058408737183	0.7044156193733215	3
957	1377	12	0	0	1	0.7110716104507446	0.864415168762207	3
958	1377	13	0	0	1	0.7110716104507446	0.864415168762207	3
959	1377	14	0	0	1	0.7110716104507446	0.864415168762207	3
960	1377	15	0	0	1	0.7110716104507446	0.864415168762207	3
961	1377	16	1	0	1	0.7110716104507446	0.864415168762207	3
962	1382	12	0	1	0	1.1602702140808105	0.7044156193733215	2
963	1382	13	0	1	0	1.1602702140808105	0.7044156193733215	2
964	1382	14	0	1	0	1.1602702140808105	0.7044156193733215	2
965	1382	15	0	1	0	1.1602702140808105	0.7044156193733215	2
966	1382	16	0	1	0	1.1602702140808105	0.7044156193733215	2
967	1382	17	0	1	0	1.1602702140808105	0.7044156193733215	2
968	1382	18	0	1	0	1.1602702140808105	0.7044156193733215	2
969	1382	19	0	1	0	1.1602702140808105	0.7044156193733215	2
970	1383	12	0	1	0	1.7912850379943848	1.3618196249008179	2
971	1383	13	0	1	0	1.7912850379943848	1.3618196249008179	2
972	1383	14	0	1	0	1.7912850379943848	1.3618196249008179	2
973	1383	15	0	1	0	1.7912850379943848	1.3618196249008179	2
974	1383	16	0	1	0	1.7912850379943848	1.3618196249008179	2
975	1383	17	0	1	0	1.7912850379943848	1.3618196249008179	2
976	1383	18	0	1	0	1.7912850379943848	1.3618196249008179	2
977	1383	19	0	1	0	1.7912850379943848	1.3618196249008179	2
978	1383	20	0	1	0	1.7912850379943848	1.3618196249008179	2
979	1385	12	0	1	0	0.8518961668014526	-0.7426712512969971	2
980	1385	13	0	1	0	0.8518961668014526	-0.7426712512969971	2
981	1385	14	0	1	0	0.8518961668014526	-0.7426712512969971	2
982	1385	15	0	1	0	0.8518961668014526	-0.7426712512969971	2
983	1385	16	0	1	0	0.8518961668014526	-0.7426712512969971	2
984	1385	17	0	1	0	0.8518961668014526	-0.7426712512969971	2
985	1385	18	0	1	0	0.8518961668014526	-0.7426712512969971	2
986	1385	19	0	1	0	0.8518961668014526	-0.7426712512969971	2
987	2001	12	0	0	0	-0.9567098617553711	-0.9214580059051514	22
988	2001	13	0	0	0	-0.9567098617553711	-0.9214580059051514	22
989	2001	14	0	0	0	-0.9567098617553711	-0.9214580059051514	22
990	2001	15	0	0	0	-0.9567098617553711	-0.9214580059051514	22
991	2001	16	0	0	0	-0.9567098617553711	-0.9214580059051514	22
992	2001	17	0	0	0	-0.9567098617553711	-0.9214580059051514	22
993	2001	18	1	0	0	-0.9567098617553711	-0.9214580059051514	22
994	2002	12	0	1	0	2.550682544708252	1.9365376234054565	22
995	2002	13	0	1	0	2.550682544708252	1.9365376234054565	22
996	2002	14	0	1	0	2.550682544708252	1.9365376234054565	22
997	2002	15	0	1	0	2.550682544708252	1.9365376234054565	22
998	2002	16	0	1	0	2.550682544708252	1.9365376234054565	22
999	2002	17	0	1	0	2.550682544708252	1.9365376234054565	22
1000	2002	18	0	1	0	2.550682544708252	1.9365376234054565	22
1001	2002	19	0	1	0	2.550682544708252	1.9365376234054565	22
1002	2002	20	0	1	0	2.550682544708252	1.9365376234054565	22
1003	2003	13	0	0	0	0.28659066557884216	0.614791989326477	22
1004	2003	14	1	0	0	0.28659066557884216	0.614791989326477	22
1005	2004	15	0	1	0	-1.79789137840271	-0.15433843433856964	22
1006	2004	16	0	1	0	-1.79789137840271	-0.15433843433856964	22
1007	2004	17	0	1	0	-1.79789137840271	-0.15433843433856964	22
1008	2004	18	0	1	0	-1.79789137840271	-0.15433843433856964	22
1009	2004	19	0	1	0	-1.79789137840271	-0.15433843433856964	22
1010	2004	20	0	1	0	-1.79789137840271	-0.15433843433856964	22
1011	2004	21	0	1	0	-1.79789137840271	-0.15433843433856964	22
1012	2004	22	0	1	0	-1.79789137840271	-0.15433843433856964	22
1013	2005	14	0	0	0	0.2574270963668823	1.0574767589569092	22
1014	2005	15	0	0	0	0.2574270963668823	1.0574767589569092	22
1015	2005	16	0	0	0	0.2574270963668823	1.0574767589569092	22
1016	2005	17	0	0	0	0.2574270963668823	1.0574767589569092	22
1017	2005	18	0	0	0	0.2574270963668823	1.0574767589569092	22
1018	2005	19	0	0	0	0.2574270963668823	1.0574767589569092	22
1019	2005	20	0	0	0	0.2574270963668823	1.0574767589569092	22
1020	2005	21	1	0	0	0.2574270963668823	1.0574767589569092	22
1021	2006	12	0	0	0	0.2792748808860779	0.8308312296867371	22
1022	2006	13	0	0	0	0.2792748808860779	0.8308312296867371	22
1023	2006	14	0	0	0	0.2792748808860779	0.8308312296867371	22
1024	2006	15	0	0	0	0.2792748808860779	0.8308312296867371	22
1025	2006	16	0	0	0	0.2792748808860779	0.8308312296867371	22
1026	2006	17	1	0	0	0.2792748808860779	0.8308312296867371	22
1027	2007	12	0	0	0	0.30815646052360535	1.1202393770217896	22
1028	2007	13	0	0	0	0.30815646052360535	1.1202393770217896	22
1029	2007	14	0	0	0	0.30815646052360535	1.1202393770217896	22
1030	2007	15	0	0	0	0.30815646052360535	1.1202393770217896	22
1031	2007	16	0	0	0	0.30815646052360535	1.1202393770217896	22
1032	2007	17	1	0	0	0.30815646052360535	1.1202393770217896	22
1033	2008	12	0	0	0	0.2403569370508194	1.1333322525024414	22
1034	2008	13	0	0	0	0.2403569370508194	1.1333322525024414	22
1035	2008	14	0	0	0	0.2403569370508194	1.1333322525024414	22
1036	2008	15	0	0	0	0.2403569370508194	1.1333322525024414	22
1037	2008	16	0	0	0	0.2403569370508194	1.1333322525024414	22
1038	2008	17	0	0	0	0.2403569370508194	1.1333322525024414	22
1039	2008	18	0	0	0	0.2403569370508194	1.1333322525024414	22
1040	2008	19	1	0	0	0.2403569370508194	1.1333322525024414	22
1041	2009	13	0	1	0	0.13367266952991486	1.5378897190093994	22
1042	2009	14	0	1	0	0.13367266952991486	1.5378897190093994	22
1043	2009	15	0	1	0	0.13367266952991486	1.5378897190093994	22
1044	2009	16	0	1	0	0.13367266952991486	1.5378897190093994	22
1045	2009	17	0	1	0	0.13367266952991486	1.5378897190093994	22
1046	2009	18	0	1	0	0.13367266952991486	1.5378897190093994	22
1047	2009	19	0	1	0	0.13367266952991486	1.5378897190093994	22
1048	2009	20	0	1	0	0.13367266952991486	1.5378897190093994	22
1049	2009	21	0	1	0	0.13367266952991486	1.5378897190093994	22
1050	2011	12	0	0	0	-0.6682260036468506	0.8434789180755615	22
1051	2011	13	0	0	0	-0.6682260036468506	0.8434789180755615	22
1052	2011	14	0	0	0	-0.6682260036468506	0.8434789180755615	22
1053	2011	15	0	0	0	-0.6682260036468506	0.8434789180755615	22
1054	2011	16	1	0	0	-0.6682260036468506	0.8434789180755615	22
1055	2012	12	0	1	0	-0.031106479465961456	0.864415168762207	22
1056	2012	13	0	1	0	-0.031106479465961456	0.864415168762207	22
1057	2012	14	0	1	0	-0.031106479465961456	0.864415168762207	22
1058	2012	15	0	1	0	-0.031106479465961456	0.864415168762207	22
1059	2012	16	0	1	0	-0.031106479465961456	0.864415168762207	22
1060	2012	17	0	1	0	-0.031106479465961456	0.864415168762207	22
1061	2012	18	0	1	0	-0.031106479465961456	0.864415168762207	22
1062	2012	19	0	1	0	-0.031106479465961456	0.864415168762207	22
1063	2013	12	0	0	0	0.6452462077140808	1.7209129333496094	22
1064	2013	13	0	0	0	0.6452462077140808	1.7209129333496094	22
1065	2013	14	0	0	0	0.6452462077140808	1.7209129333496094	22
1066	2013	15	0	0	0	0.6452462077140808	1.7209129333496094	22
1067	2013	16	1	0	0	0.6452462077140808	1.7209129333496094	22
1068	2033	12	0	0	1	0.5539234280586243	0.48045623302459717	2
1069	2033	13	0	0	1	0.5539234280586243	0.48045623302459717	2
1070	2033	14	0	0	1	0.5539234280586243	0.48045623302459717	2
1071	2033	15	1	0	1	0.5539234280586243	0.48045623302459717	2
1072	2034	14	0	0	1	-0.5711800456047058	-0.4054504334926605	2
1073	2034	15	1	0	1	-0.5711800456047058	-0.4054504334926605	2
1074	2035	15	0	0	1	0.7803641557693481	2.1064682006835938	2
1075	2035	16	1	0	1	0.7803641557693481	2.1064682006835938	2
1076	2036	12	0	1	1	-0.7115566730499268	-0.4054504334926605	2
1077	2036	13	0	1	1	-0.7115566730499268	-0.4054504334926605	2
1078	2036	14	0	1	1	-0.7115566730499268	-0.4054504334926605	2
1079	2036	15	0	1	1	-0.7115566730499268	-0.4054504334926605	2
1080	2036	16	0	1	1	-0.7115566730499268	-0.4054504334926605	2
1081	2036	17	0	1	1	-0.7115566730499268	-0.4054504334926605	2
1082	2036	18	0	1	1	-0.7115566730499268	-0.4054504334926605	2
1083	2036	19	0	1	1	-0.7115566730499268	-0.4054504334926605	2
1084	2037	14	0	0	1	-0.5711800456047058	0.545198917388916	2
1085	2037	15	1	0	1	-0.5711800456047058	0.545198917388916	2
1086	2038	14	0	0	1	-1.1607719659805298	0.06896096467971802	2
1087	2038	15	1	0	1	-1.1607719659805298	0.06896096467971802	2
1088	2039	14	0	1	1	-0.8239310383796692	-0.08822963386774063	2
1089	2039	15	0	1	1	-0.8239310383796692	-0.08822963386774063	2
1090	2039	16	0	1	1	-0.8239310383796692	-0.08822963386774063	2
1091	2039	17	0	1	1	-0.8239310383796692	-0.08822963386774063	2
1092	2039	18	0	1	1	-0.8239310383796692	-0.08822963386774063	2
1093	2039	19	0	1	1	-0.8239310383796692	-0.08822963386774063	2
1094	2039	20	0	1	1	-0.8239310383796692	-0.08822963386774063	2
1095	2039	21	0	1	1	-0.8239310383796692	-0.08822963386774063	2
1096	2040	16	0	0	1	-0.24956783652305603	0.18616703152656555	2
1097	2040	17	0	0	1	-0.24956783652305603	0.18616703152656555	2
1098	2040	18	0	0	1	-0.24956783652305603	0.18616703152656555	2
1099	2040	19	0	0	1	-0.24956783652305603	0.18616703152656555	2
1100	2040	20	0	0	1	-0.24956783652305603	0.18616703152656555	2
1101	2040	21	0	0	1	-0.24956783652305603	0.18616703152656555	2
1102	2040	22	1	0	1	-0.24956783652305603	0.18616703152656555	2
1103	2041	12	0	1	1	0.44339048862457275	1.5378897190093994	2
1104	2041	13	0	1	1	0.44339048862457275	1.5378897190093994	2
1105	2041	14	0	1	1	0.44339048862457275	1.5378897190093994	2
1106	2041	15	0	1	1	0.44339048862457275	1.5378897190093994	2
1107	2041	16	0	1	1	0.44339048862457275	1.5378897190093994	2
1108	2041	17	0	1	1	0.44339048862457275	1.5378897190093994	2
1109	2041	18	0	1	1	0.44339048862457275	1.5378897190093994	2
1110	2041	19	0	1	1	0.44339048862457275	1.5378897190093994	2
1111	2042	12	0	1	1	-0.7115566730499268	-1.097098469734192	2
1112	2042	13	0	1	1	-0.7115566730499268	-1.097098469734192	2
1113	2042	14	0	1	1	-0.7115566730499268	-1.097098469734192	2
1114	2042	15	0	1	1	-0.7115566730499268	-1.097098469734192	2
1115	2042	16	0	1	1	-0.7115566730499268	-1.097098469734192	2
1116	2042	17	0	1	1	-0.7115566730499268	-1.097098469734192	2
1117	2042	18	0	1	1	-0.7115566730499268	-1.097098469734192	2
1118	2042	19	0	1	1	-0.7115566730499268	-1.097098469734192	2
1119	2058	12	0	1	0	1.8245460987091064	0.46355682611465454	39
1120	2058	13	0	1	0	1.8245460987091064	0.46355682611465454	39
1121	2058	14	0	1	0	1.8245460987091064	0.46355682611465454	39
1122	2058	15	0	1	0	1.8245460987091064	0.46355682611465454	39
1123	2058	16	0	1	0	1.8245460987091064	0.46355682611465454	39
1124	2058	17	0	1	0	1.8245460987091064	0.46355682611465454	39
1125	2060	12	0	1	0	1.9475208520889282	1.7209129333496094	39
1126	2060	13	0	1	0	1.9475208520889282	1.7209129333496094	39
1127	2060	14	0	1	0	1.9475208520889282	1.7209129333496094	39
1128	2060	15	0	1	0	1.9475208520889282	1.7209129333496094	39
1129	2060	16	0	1	0	1.9475208520889282	1.7209129333496094	39
1130	2060	17	0	1	0	1.9475208520889282	1.7209129333496094	39
1131	2060	18	0	1	0	1.9475208520889282	1.7209129333496094	39
1132	2060	19	0	1	0	1.9475208520889282	1.7209129333496094	39
1133	2060	20	0	1	0	1.9475208520889282	1.7209129333496094	39
1134	2061	12	0	0	0	1.9475208520889282	1.5378897190093994	39
1135	2061	13	0	0	0	1.9475208520889282	1.5378897190093994	39
1136	2061	14	0	0	0	1.9475208520889282	1.5378897190093994	39
1137	2061	15	0	0	0	1.9475208520889282	1.5378897190093994	39
1138	2061	16	1	0	0	1.9475208520889282	1.5378897190093994	39
1139	2062	12	0	0	0	1.339017391204834	1.5378897190093994	39
1140	2062	13	0	0	0	1.339017391204834	1.5378897190093994	39
1141	2062	14	0	0	0	1.339017391204834	1.5378897190093994	39
1142	2062	15	0	0	0	1.339017391204834	1.5378897190093994	39
1143	2062	16	0	0	0	1.339017391204834	1.5378897190093994	39
1144	2062	17	0	0	0	1.339017391204834	1.5378897190093994	39
1145	2062	18	0	0	0	1.339017391204834	1.5378897190093994	39
1146	2062	19	1	0	0	1.339017391204834	1.5378897190093994	39
1147	2064	12	0	0	0	0.6214408874511719	0.545198917388916	39
1148	2064	13	0	0	0	0.6214408874511719	0.545198917388916	39
1149	2064	14	0	0	0	0.6214408874511719	0.545198917388916	39
1150	2064	15	0	0	0	0.6214408874511719	0.545198917388916	39
1151	2064	16	0	0	0	0.6214408874511719	0.545198917388916	39
1152	2064	17	0	0	0	0.6214408874511719	0.545198917388916	39
1153	2064	18	0	0	0	0.6214408874511719	0.545198917388916	39
1154	2064	19	1	0	0	0.6214408874511719	0.545198917388916	39
1155	2065	12	0	1	0	1.8737492561340332	2.909750461578369	39
1156	2065	13	0	1	0	1.8737492561340332	2.909750461578369	39
1157	2065	14	0	1	0	1.8737492561340332	2.909750461578369	39
1158	2065	15	0	1	0	1.8737492561340332	2.909750461578369	39
1159	2065	16	0	1	0	1.8737492561340332	2.909750461578369	39
1160	2065	17	0	1	0	1.8737492561340332	2.909750461578369	39
1161	2066	12	0	0	0	0.3757568895816803	-0.08822963386774063	39
1162	2066	13	0	0	0	0.3757568895816803	-0.08822963386774063	39
1163	2066	14	0	0	0	0.3757568895816803	-0.08822963386774063	39
1164	2066	15	1	0	0	0.3757568895816803	-0.08822963386774063	39
1165	2068	13	0	1	0	1.486178994178772	1.7209129333496094	39
1166	2068	14	0	1	0	1.486178994178772	1.7209129333496094	39
1167	2068	15	0	1	0	1.486178994178772	1.7209129333496094	39
1168	2068	16	0	1	0	1.486178994178772	1.7209129333496094	39
1169	2068	17	0	1	0	1.486178994178772	1.7209129333496094	39
1170	2068	18	0	1	0	1.486178994178772	1.7209129333496094	39
1171	2068	19	0	1	0	1.486178994178772	1.7209129333496094	39
1172	2068	20	0	1	0	1.486178994178772	1.7209129333496094	39
1173	2068	21	0	1	0	1.486178994178772	1.7209129333496094	39
1174	2069	12	0	0	0	2.21506929397583	1.1917511224746704	39
1175	2069	13	0	0	0	2.21506929397583	1.1917511224746704	39
1176	2069	14	0	0	0	2.21506929397583	1.1917511224746704	39
1177	2069	15	0	0	0	2.21506929397583	1.1917511224746704	39
1178	2069	16	1	0	0	2.21506929397583	1.1917511224746704	39
1179	2080	13	0	1	0	1.486178994178772	0.6069639325141907	39
1180	2080	14	0	1	0	1.486178994178772	0.6069639325141907	39
1181	2080	15	0	1	0	1.486178994178772	0.6069639325141907	39
1182	2080	16	0	1	0	1.486178994178772	0.6069639325141907	39
1183	2080	17	0	1	0	1.486178994178772	0.6069639325141907	39
1184	2080	18	0	1	0	1.486178994178772	0.6069639325141907	39
1185	2080	19	0	1	0	1.486178994178772	0.6069639325141907	39
1186	2080	20	0	1	0	1.486178994178772	0.6069639325141907	39
1187	2084	13	0	1	0	2.260340690612793	1.9108892679214478	39
1188	2084	14	0	1	0	2.260340690612793	1.9108892679214478	39
1189	2084	15	0	1	0	2.260340690612793	1.9108892679214478	39
1190	2084	16	0	1	0	2.260340690612793	1.9108892679214478	39
1191	2084	17	0	1	0	2.260340690612793	1.9108892679214478	39
1192	2084	18	0	1	0	2.260340690612793	1.9108892679214478	39
1193	2084	19	0	1	0	2.260340690612793	1.9108892679214478	39
1194	2084	20	0	1	0	2.260340690612793	1.9108892679214478	39
1195	2085	12	0	0	0	0.5105927586555481	0.31044909358024597	39
1196	2085	13	0	0	0	0.5105927586555481	0.31044909358024597	39
1197	2085	14	0	0	0	0.5105927586555481	0.31044909358024597	39
1198	2085	15	0	0	0	0.5105927586555481	0.31044909358024597	39
1199	2085	16	0	0	0	0.5105927586555481	0.31044909358024597	39
1200	2085	17	1	0	0	0.5105927586555481	0.31044909358024597	39
1201	2088	12	0	1	1	0.6452462077140808	-0.24555842578411102	56
1202	2088	13	0	1	1	0.6452462077140808	-0.24555842578411102	56
1203	2088	14	0	1	1	0.6452462077140808	-0.24555842578411102	56
1204	2088	15	0	1	1	0.6452462077140808	-0.24555842578411102	56
1205	2088	16	0	1	1	0.6452462077140808	-0.24555842578411102	56
1206	2088	17	0	1	1	0.6452462077140808	-0.24555842578411102	56
1207	2088	18	0	1	1	0.6452462077140808	-0.24555842578411102	56
1208	2088	19	0	1	1	0.6452462077140808	-0.24555842578411102	56
1209	2089	14	0	0	1	0.48950809240341187	1.3618196249008179	56
1210	2089	15	0	0	1	0.48950809240341187	1.3618196249008179	56
1211	2089	16	1	0	1	0.48950809240341187	1.3618196249008179	56
1212	2092	12	0	1	1	1.0548301935195923	-0.24555842578411102	56
1213	2092	13	0	1	1	1.0548301935195923	-0.24555842578411102	56
1214	2092	14	0	1	1	1.0548301935195923	-0.24555842578411102	56
1215	2092	15	0	1	1	1.0548301935195923	-0.24555842578411102	56
1216	2092	16	0	1	1	1.0548301935195923	-0.24555842578411102	56
1217	2092	17	0	1	1	1.0548301935195923	-0.24555842578411102	56
1218	2092	18	0	1	1	1.0548301935195923	-0.24555842578411102	56
1219	2092	19	0	1	1	1.0548301935195923	-0.24555842578411102	56
1220	2093	13	0	1	1	0.5808640718460083	0.545198917388916	56
1221	2093	14	0	1	1	0.5808640718460083	0.545198917388916	56
1222	2093	15	0	1	1	0.5808640718460083	0.545198917388916	56
1223	2093	16	0	1	1	0.5808640718460083	0.545198917388916	56
1224	2093	17	0	1	1	0.5808640718460083	0.545198917388916	56
1225	2093	18	0	1	1	0.5808640718460083	0.545198917388916	56
1226	2093	19	0	1	1	0.5808640718460083	0.545198917388916	56
1227	2093	20	0	1	1	0.5808640718460083	0.545198917388916	56
1228	2094	13	0	1	1	0.3757568895816803	0.43952006101608276	56
1229	2094	14	0	1	1	0.3757568895816803	0.43952006101608276	56
1230	2094	15	0	1	1	0.3757568895816803	0.43952006101608276	56
1231	2094	16	0	1	1	0.3757568895816803	0.43952006101608276	56
1232	2094	17	0	1	1	0.3757568895816803	0.43952006101608276	56
1233	2094	18	0	1	1	0.3757568895816803	0.43952006101608276	56
1234	2094	19	0	1	1	0.3757568895816803	0.43952006101608276	56
1235	2094	20	0	1	1	0.3757568895816803	0.43952006101608276	56
1236	2095	13	0	0	1	0.6452462077140808	-0.04271945729851723	56
1237	2095	14	0	0	1	0.6452462077140808	-0.04271945729851723	56
1238	2095	15	0	0	1	0.6452462077140808	-0.04271945729851723	56
1239	2095	16	0	0	1	0.6452462077140808	-0.04271945729851723	56
1240	2095	17	1	0	1	0.6452462077140808	-0.04271945729851723	56
1241	2096	12	0	1	1	0.6950134038925171	1.1917511224746704	56
1242	2096	13	0	1	1	0.6950134038925171	1.1917511224746704	56
1243	2096	14	0	1	1	0.6950134038925171	1.1917511224746704	56
1244	2096	15	0	1	1	0.6950134038925171	1.1917511224746704	56
1245	2096	16	0	1	1	0.6950134038925171	1.1917511224746704	56
1246	2096	17	0	1	1	0.6950134038925171	1.1917511224746704	56
1247	2096	18	0	1	1	0.6950134038925171	1.1917511224746704	56
1248	2096	19	0	1	1	0.6950134038925171	1.1917511224746704	56
1249	2096	20	0	1	1	0.6950134038925171	1.1917511224746704	56
1250	2098	13	0	1	1	1.0548301935195923	-0.24555842578411102	56
1251	2098	14	0	1	1	1.0548301935195923	-0.24555842578411102	56
1252	2098	15	0	1	1	1.0548301935195923	-0.24555842578411102	56
1253	2098	16	0	1	1	1.0548301935195923	-0.24555842578411102	56
1254	2098	17	0	1	1	1.0548301935195923	-0.24555842578411102	56
1255	2098	18	0	1	1	1.0548301935195923	-0.24555842578411102	56
1256	2098	19	0	1	1	1.0548301935195923	-0.24555842578411102	56
1257	2098	20	0	1	1	1.0548301935195923	-0.24555842578411102	56
